Barangays,10 Digit Code,Municipality,10 Digit Code
Cagbunga,501713001,Gainza,501713000
Dahilig,501713002,,
Loob,501713004,,
Malbong,501713005,,
Namuat,501713006,,
Sampaloc,501713007,,
District I (Pob.),501713008,,
District II (Pob.),501713009,,
