Barangays,10 Digit Code,Municipality,10 Digit Code
Ayugao,501729001,Presentacion,501729000
Bagong Sirang,501729002,,
Baliguian,501729003,,
Bantugan,501729004,,
Bicalen,501729005,,
Bitaogan,501729006,,
Buenavista,501729007,,
Bulalacao,501729008,,
Cagnipa,501729009,,
Lagha,501729010,,
Lidong,501729011,,
Liwacsa,501729012,,
Maangas,501729013,,
Pagsangahan,501729014,,
Patrocinio,501729016,,
Pili,501729017,,
Santa Maria (Pob.),501729018,,
Tanawan,501729019,,
