Barangays,10 Digit Code,Municipality,10 Digit Code
Batang,501726001,Pamplona,501726000
Burabod,501726002,,
Cagbibi,501726003,,
Cagbunga,501726004,,
Calawat,501726005,,
Del Rosario,501726006,,
Patong,501726007,,
Poblacion,501726009,,
Salvacion,501726010,,
San Gabriel,501726011,,
San Isidro,501726012,,
San Rafael,501726013,,
San Ramon,501726014,,
San Vicente,501726015,,
Veneracion,501726016,,
Tambo,501726017,,
Tampadong,501726018,,
