Barangays,10 Digit Code,Municipality,10 Digit Code
Balabagon,500511001,Manito,500511000
Balasbas,500511002,,
Bamban,500511003,,
Buyo,500511004,,
Cabacongan,500511005,,
Cabit,500511006,,
Cawayan,500511007,,
Cawit,500511008,,
Holugan,500511009,,
It-Ba (Pob.),500511010,,
Malobago,500511011,,
Manumbalay,500511012,,
Nagotgot,500511013,,
Pawa,500511015,,
Tinapian,500511018,,
