Barangays,10 Digit Code,Municipality,10 Digit Code
Binanuaan,501611001,Talisay,501611000
Caawigan,501611002,,
Cahabaan,501611003,,
Calintaan,501611004,,
Del Carmen,501611005,,
Gabon,501611006,,
Itomang,501611007,,
Poblacion,501611008,,
San Francisco,501611009,,
San Isidro,501611010,,
San Jose,501611011,,
San Nicolas,501611012,,
Santa Cruz,501611013,,
Santa Elena,501611014,,
Santo Niño,501611015,,
