Barangays,10 Digit Code,Municipality,10 Digit Code
Cantorna,504114001,Monreal,504114000
Famosa,504114002,,
Macarthur,504114003,,
Maglambong,504114004,,
Morocborocan,504114005,,
Poblacion,504114006,,
Guinhadap,504114007,,
Real,504114008,,
Rizal,504114009,,
Santo Niño,504114010,,
Togoron,504114011,,
