Barangays,10 Digit Code,Municipality,10 Digit Code
Agoho,504109001,Esperanza,504109000
Almero,504109002,,
Baras,504109003,,
Domorog,504109004,,
Guadalupe,504109005,,
Iligan,504109006,,
Labangtaytay,504109007,,
Labrador,504109008,,
Libertad,504109009,,
Magsaysay,504109010,,
Masbaranon,504109011,,
Poblacion,504109012,,
Potingbato,504109013,,
Rizal,504109014,,
San Roque,504109015,,
Santiago,504109016,,
Sorosimbajan,504109017,,
Tawad,504109018,,
Tunga,504109019,,
Villa,504109020,,
